Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
29718	-1885.035	-2077.687	192.6521	0.5189195	0.622125	0.328674	0.00937005	0.0398312	1.867784	1.248051	0.380144	0.369839	0.180936	0.0690802
29724	-1886.175	-2078.822	192.6469	0.5189195	0.622125	0.328674	0.00937005	0.0398312	1.970742	1.164504	0.329305	0.46513	0.191132	0.0144332
29730	-1875.939	-2068.991	193.0521	0.2591322	0.326636	0.590313	0.0500969	0.0329542	2.174038	0.7021642	0.0622026	0.585079	0.1964	0.156318
29736	-1876.37	-2069.311	192.9412	0.2591322	0.777347	0.187963	0.0209255	0.013765	2.335237	0.5900092	0.147206	0.453779	0.181007	0.218009
29742	-1862.862	-2055.835	192.9726	0.2591322	0.715357	0.213222	0.0340525	0.0373689	2.291809	0.6239804	0.316913	0.411036	0.163957	0.108093
29748	-1874.539	-2067.576	193.0367	0.2572277	0.737373	0.203839	0.0202692	0.038519	2.128575	0.7943537	0.300229	0.345092	0.27333	0.0813494
29754	-1865.138	-2058.148	193.0098	0.2244756	0.542291	0.376635	0.0307711	0.0503025	2.002477	0.9668194	0.0299727	0.501006	0.396822	0.0721994
29760	-1868.363	-2061.425	193.0622	0.2359715	0.671118	0.212604	0.0402011	0.0760769	2.090764	0.8089091	0.0318538	0.599659	0.291757	0.0767305
29766	-1867.654	-2060.676	193.0219	0.2359715	0.720824	0.182059	0.0154057	0.0817116	2.116194	0.8280713	0.0727926	0.440732	0.385176	0.101299
29772	-1870.297	-2063.273	192.9767	0.2359715	0.63815	0.272288	0.017223	0.0723397	2.124687	0.8726358	0.0839034	0.488042	0.338921	0.0891342
29778	-1882.156	-2075.095	192.9391	0.2669936	0.666929	0.230074	0.0273947	0.0756021	2.339265	0.5798998	0.285441	0.390084	0.248405	0.0760705
29784	-1884.067	-2077.12	193.0531	0.2160204	0.758731	0.163196	0.0311656	0.0469081	2.199304	0.6335317	0.201469	0.37779	0.224941	0.1958
29790	-1899.743	-2092.543	192.8001	0.2341422	0.783449	0.151079	0.00925246	0.0562195	2.476757	0.5831823	0.360851	0.186707	0.317942	0.134499
29796	-1884.183	-2076.979	192.7961	0.2830092	0.60087	0.294037	0.0356234	0.06947	2.490009	0.5034037	0.202647	0.424114	0.329122	0.0441159
29802	-1883.874	-2076.672	192.7982	0.2678877	0.459024	0.305259	0.0536394	0.182077	2.490009	0.4724281	0.342335	0.36417	0.282604	0.0108916
29808	-1878.302	-2071.185	192.8829	0.2621662	0.627	0.268123	0.0496357	0.0552416	2.407513	0.5103585	0.415396	0.323714	0.251209	0.00968168
29814	-1879.619	-2072.626	193.0068	0.2621662	0.522099	0.373969	0.0331288	0.0708026	2.283669	0.492358	0.403432	0.324655	0.261822	0.0100907
29820	-1901.114	-2093.933	192.8191	0.2655228	0.165372	0.683735	0.0518908	0.0990021	1.774599	1.341835	0.078443	0.64116	0.236028	0.0443681
29826	-1895.586	-2088.497	192.9115	0.2295388	0.507481	0.450399	0.00110597	0.0410138	1.662475	1.355879	0.0293972	0.676404	0.0826036	0.211595
29832	-1883.906	-2076.807	192.9011	0.3064926	0.422879	0.455068	0.0615455	0.0605072	2.043993	1.024813	0.274778	0.571237	0.130591	0.0233938
29838	-1884.905	-2077.792	192.8868	0.4484524	0.601696	0.252227	0.0642186	0.081859	1.88566	1.087126	0.300152	0.446712	0.205051	0.048085
29844	-1902.528	-2093.31	190.7827	1.667585	0.78907	0.118992	0.0864797	0.0054587	1.408739	2.125306	0.500134	0.0876249	0.255827	0.156413
29850	-1892.871	-2085.639	192.7683	0.2532758	0.481961	0.42222	0.0225815	0.0732381	2.001062	1.197697	0.61074	0.224716	0.0727644	0.0917798
29856	-1880.357	-2073.119	192.7625	0.441193	0.381521	0.574645	0.025585	0.018249	1.903168	1.188486	0.252455	0.380896	0.211081	0.155568
29862	-1890.201	-2083.107	192.9059	0.3697878	0.509061	0.446174	0.0204151	0.0243496	1.903168	1.115343	0.500223	0.170874	0.0065538	0.322349
29868	-1873.419	-2065.216	191.7969	0.9278334	0.640046	0.327057	0.00228133	0.0306149	1.771891	1.649362	0.545399	0.323547	0.00251051	0.128544
29874	-1856.817	-2048.454	191.6372	1.552845	0.612243	0.365846	0.00113693	0.0207738	1.769869	1.331696	0.359838	0.453855	0.00352162	0.182785
29880	-1863.911	-2055.687	191.7758	1.273861	0.644547	0.325448	0.00679456	0.0232101	1.614002	1.534802	0.46905	0.288098	0.00459045	0.238261
29886	-1873.955	-2064.709	190.7546	2.032972	0.67786	0.204093	0.101199	0.0168475	1.6542	1.787089	0.560308	0.344149	0.00548355	0.0900594
29892	-1870.137	-2061.486	191.3487	1.58844	0.684113	0.271736	0.0208475	0.023303	1.70078	1.581357	0.632554	0.183002	0.0657548	0.118688
29898	-1868.85	-2060.388	191.5381	1.776638	0.680886	0.203401	0.0552283	0.0604846	1.707287	1.313615	0.471985	0.274655	0.174488	0.0788721
29904	-1872.022	-2063.875	191.8535	1.352678	0.710028	0.152435	0.0656448	0.0718924	1.663014	1.38365	0.500396	0.147885	0.278434	0.0732853
29910	-1875.906	-2067.826	191.9198	1.477903	0.699785	0.183308	0.0223045	0.094603	1.628129	1.26957	0.478624	0.123664	0.269206	0.128506
29916	-1867.167	-2058.967	191.7999	1.546402	0.757921	0.198536	0.0300128	0.0135304	1.770723	1.201011	0.326741	0.30397	0.270921	0.0983683
29922	-1877.932	-2069.702	191.7699	1.61871	0.613833	0.297741	0.0774677	0.0109581	1.84225	1.110768	0.631037	0.148734	0.121413	0.0988164
29928	-1884.623	-2075.692	191.0691	2.299219	0.711632	0.18749	0.0898104	0.0110675	1.928522	1.195925	0.442626	0.346041	0.0999591	0.111374
29934	-1876.236	-2068.368	192.1325	1.246857	0.542725	0.176322	0.267149	0.0138043	1.804876	1.112714	0.206656	0.607371	0.0601491	0.125824
29940	-1873.7	-2065.702	192.0018	1.231049	0.807952	0.0946655	0.0769612	0.0204217	1.871162	1.182842	0.373111	0.370185	0.225469	0.0312359
29946	-1871.555	-2063.351	191.7965	1.374459	0.771816	0.0758988	0.0617042	0.0905807	1.83086	1.279251	0.586655	0.0685849	0.248123	0.0966374
29952	-1866.732	-2058.037	191.3052	1.373253	0.848284	0.0476405	0.0712324	0.0328426	1.674609	1.764266	0.393071	0.393599	0.153533	0.0597971
29958	-1866.921	-2058.484	191.5633	1.60799	0.850258	0.0477514	0.0690711	0.032919	1.781319	1.344453	0.675659	0.149261	0.093877	0.0812034
29964	-1885.096	-2078.132	193.0352	0.2727393	0.709827	0.234931	0.0477963	0.00744523	2.051376	0.8887206	0.151495	0.407029	0.311943	0.129534
29970	-1874.553	-2066.124	191.5709	1.729107	0.718317	0.0570577	0.182528	0.0420977	1.914481	1.143259	0.459675	0.17897	0.0254264	0.335929
29976	-1876.145	-2068.067	191.9213	1.38766	0.596833	0.220892	0.151658	0.0306169	1.862639	1.135431	0.337542	0.269004	0.0939854	0.299469
29982	-1880.513	-2072.785	192.2722	1.257728	0.486719	0.281223	0.19308	0.038979	1.764884	1.008777	0.253391	0.181958	0.511446	0.0532054
29988	-1877.733	-2069.469	191.7365	1.352583	0.601291	0.198331	0.0889694	0.111409	1.944357	1.251234	0.529187	0.103264	0.306655	0.0608946
29994	-1883.817	-2075.762	191.9447	1.453176	0.638538	0.263822	0.0423328	0.0553069	1.972504	0.9514353	0.556942	0.199509	0.157928	0.0856215
30000	-1870.954	-2062.792	191.8379	1.569677	0.771139	0.150177	0.0262646	0.0524195	1.979222	0.9514353	0.452065	0.415453	0.106214	0.0262689
30006	-1879.658	-2070.87	191.2118	1.782454	0.69439	0.0789901	0.142859	0.0837614	1.775109	1.510353	0.734117	0.039836	0.0311991	0.194848
30012	-1867.438	-2060.571	193.1338	0.2360237	0.639598	0.260135	0.0320075	0.0682596	1.933502	0.9114501	0.363289	0.386757	0.145136	0.104817
30018	-1863.977	-2057.068	193.0911	0.2572317	0.637102	0.261936	0.0322292	0.0687323	2.016628	0.8667011	0.128302	0.584216	0.0730725	0.21441
30024	-1873.408	-2066.534	193.1262	0.2811468	0.475781	0.386347	0.0300116	0.10786	1.990061	0.8513132	0.128557	0.450852	0.184372	0.236219
30030	-1877.145	-2068.706	191.5607	1.45823	0.840589	0.00797828	0.114025	0.0374083	1.610817	1.573684	0.497539	0.128999	0.20019	0.173272
30036	-1883	-2073.913	190.9131	2.009626	0.774122	0.0847927	0.11561	0.0254747	1.607229	1.72128	0.550512	0.115585	0.292271	0.0416327
30042	-1866.92	-2058.861	191.9417	1.188122	0.783429	0.0518553	0.112729	0.0519863	1.620092	1.465871	0.671757	0.0822088	0.216423	0.029611
30048	-1864.309	-2055.417	191.1086	1.793344	0.754406	0.0499342	0.0480429	0.147617	1.609302	1.699504	0.520811	0.0570234	0.166649	0.255516
30054	-1873.595	-2064.662	191.0663	1.793344	0.867411	0.00701316	0.0612575	0.0643188	1.688934	1.67296	0.582756	0.0954833	0.131243	0.190518
30060	-1884.569	-2077.379	192.8104	0.2963535	0.419012	0.560846	0.00525719	0.0148845	2.469855	0.4760737	0.287819	0.276924	0.18046	0.254798
30066	-1883.456	-2076.403	192.9473	0.3030634	0.318202	0.624373	0.0448896	0.0125354	2.330184	0.4760737	0.237397	0.419797	0.325241	0.0175644
30072	-1872.911	-2065.861	192.9499	0.2559122	0.510044	0.409074	0.0337598	0.047122	2.274044	0.7063324	0.417749	0.320517	0.248323	0.0134105
30078	-1876.212	-2069.217	193.0053	0.2835828	0.317659	0.575754	0.0996364	0.00694988	2.241663	0.652991	0.0369592	0.63915	0.273911	0.0499795
30084	-1868.288	-2061.138	192.8507	0.394658	0.382303	0.517689	0.0895879	0.0104203	2.295485	0.7136609	0.260836	0.445312	0.248507	0.0453441
30090	-1875.392	-2068.458	193.0661	0.2836269	0.383649	0.51951	0.0821034	0.0147377	2.204436	0.5930937	0.319666	0.406934	0.259299	0.0141008
30096	-1882.876	-2075.894	193.0185	0.3067333	0.15366	0.684482	0.139139	0.0227188	2.190167	0.7081428	0.248368	0.314818	0.405589	0.0312244
30102	-1888.545	-2080.049	191.5036	1.461966	0.512928	0.280018	0.198951	0.00810331	1.770473	1.495199	0.690589	0.1235	0.0739042	0.112007
30108	-1888.094	-2080.221	192.1273	1.1728	0.565732	0.080088	0.333922	0.0202578	1.74468	1.230552	0.488736	0.151204	0.237211	0.122848
30114	-1898.358	-2090.4	192.0423	1.225225	0.722031	0.146579	0.108222	0.0231674	1.943503	1.08685	0.348154	0.528713	0.111767	0.0113665
30120	-1885.418	-2077.06	191.6416	1.033441	0.606797	0.319454	0.0567753	0.0169738	1.729139	1.714775	0.568053	0.183009	0.230392	0.0185458
30126	-1886.297	-2078.48	192.1832	1.091402	0.523617	0.389993	0.0693119	0.0170783	1.78125	1.218692	0.392982	0.0667464	0.354265	0.186006
30132	-1894.521	-2087.55	193.0286	0.2861999	0.158308	0.727908	0.051578	0.0622059	1.990638	0.9582046	0.195929	0.391144	0.126753	0.286174
30138	-1896.168	-2089.244	193.0755	0.2435136	0.484006	0.358958	0.0615547	0.0954819	2.073083	0.8160078	0.30443	0.344708	0.132035	0.218827
30144	-1878.562	-2071.592	193.0298	0.2688942	0.292796	0.514753	0.0882708	0.10418	2.004192	0.9472929	0.491055	0.130548	0.142397	0.236
30150	-1880.908	-2072.98	192.0726	1.09191	0.504279	0.32124	0.172137	0.00234401	1.873572	1.233658	0.571938	0.00740666	0.228088	0.192567
30156	-1884.372	-2076.278	191.9056	1.218866	0.751659	0.118281	0.129329	0.00073026	1.973907	1.187092	0.588059	0.0583178	0.174833	0.17879
30162	-1877.397	-2069.339	191.9422	1.232872	0.724095	0.156366	0.116788	0.00275013	1.914185	1.195677	0.487048	0.23895	0.0921106	0.181891
30168	-1877.272	-2069.073	191.801	1.120345	0.749943	0.179374	0.0681292	0.00255435	1.809624	1.478009	0.61522	0.11297	0.0393433	0.232467
30174	-1899.626	-2092.278	192.6519	0.8198694	0.413425	0.50107	0.0593131	0.026192	2.02291	0.7734356	0.310292	0.469875	0.0880429	0.131789
30180	-1887.446	-2079.111	191.6654	1.199906	0.699645	0.194812	0.101728	0.00381407	1.825299	1.511065	0.441568	0.186679	0.224376	0.147378
30186	-1884.308	-2076.711	192.4026	0.9141604	0.672607	0.256273	0.0664823	0.00463818	1.726468	1.229148	0.369605	0.339249	0.15389	0.137256
30192	-1889.983	-2082.083	192.0998	0.8792154	0.484505	0.398171	0.0959408	0.0213827	1.894092	1.368317	0.342791	0.364882	0.0940344	0.198292
30198	-1883.185	-2074.601	191.4161	1.680342	0.855019	0.0273557	0.112411	0.00521379	1.838487	1.368317	0.593329	0.301206	0.026014	0.0794503
30204	-1868.401	-2059.433	191.0313	1.727118	0.874798	0.0226091	0.0972582	0.0053344	1.640993	1.768839	0.689409	0.0883364	0.0366552	0.185599
30210	-1866.553	-2057.353	190.7999	1.902962	0.776759	0.112565	0.0863584	0.0243177	1.733655	1.768839	0.560178	0.0568714	0.206593	0.176358
30216	-1872.45	-2063.283	190.8332	1.976745	0.763146	0.130544	0.101135	0.00517423	1.64403	1.768839	0.227321	0.621444	0.123133	0.0281028
30222	-1878.909	-2071.398	192.4888	0.9644286	0.753377	0.136038	0.0998407	0.0107441	1.729257	1.106679	0.313975	0.278043	0.17007	0.237912
30228	-1875.681	-2067.636	191.9546	1.044288	0.652759	0.251425	0.0865064	0.00930918	1.785199	1.436267	0.437242	0.210446	0.157	0.195312
30234	-1867.249	-2059.663	192.4137	1.012995	0.671689	0.258716	0.0684571	0.00113799	2.053802	0.7873639	0.337268	0.254455	0.181939	0.226338
30240	-1865.087	-2057.223	192.1352	1.185999	0.726216	0.108697	0.164906	0.000181323	2.267041	0.600269	0.301766	0.225055	0.160918	0.312261
30246	-1876.819	-2068.96	192.1412	1.173539	0.725371	0.101694	0.172518	0.000417875	2.289313	0.5257959	0.344701	0.185849	0.11276	0.35669
30252	-1863.814	-2056.162	192.3487	0.9616345	0.660011	0.19226	0.146955	0.000774571	2.281253	0.5731834	0.690013	0.0879152	0.0533408	0.168731
30258	-1878.487	-2070.396	191.9088	1.462463	0.737591	0.178197	0.0827131	0.00149866	2.198609	0.6960304	0.504381	0.0812683	0.111668	0.302683
30264	-1871.357	-2063.518	192.1606	1.057115	0.770349	0.141006	0.0870805	0.00156522	2.383858	0.4993888	0.47674	0.11938	0.287251	0.116628
30270	-1874.219	-2065.95	191.7311	1.733982	0.721898	0.2031	0.0732125	0.00178966	2.088499	0.7883606	0.307171	0.48876	0.164951	0.0391171
30276	-1862.965	-2055.011	192.0457	1.471495	0.870484	0.0401343	0.0882816	0.00110032	1.977477	0.8099849	0.601444	0.0954774	0.272234	0.0308443
30282	-1861.545	-2053.613	192.068	1.471495	0.726831	0.0851486	0.187297	0.000722861	1.894266	0.8843905	0.511505	0.247092	0.114951	0.126453
30288	-1873.775	-2066.335	192.5598	0.9845992	0.642382	0.130497	0.226712	0.000408442	1.963007	0.7488166	0.385298	0.428212	0.0987267	0.0877633
30294	-1877.516	-2069.33	191.8143	1.466131	0.728706	0.122779	0.1476	0.000914333	1.934143	1.105013	0.460557	0.417241	0.111492	0.0107093
30300	-1877.672	-2069.631	191.9593	1.531613	0.747015	0.0744618	0.172915	0.00560766	2.01538	0.8056527	0.53954	0.359471	0.0250475	0.075941
30306	-1875.114	-2067.144	192.0302	1.393822	0.718267	0.0820784	0.190603	0.00905188	2.087434	0.7746773	0.487881	0.361276	0.0195967	0.131246
30312	-1879.546	-2071.606	192.0599	1.407776	0.652031	0.209205	0.0995789	0.0391856	1.827665	1.022091	0.57461	0.168783	0.0327429	0.223864
30318	-1872.882	-2064.865	191.9826	1.563507	0.744267	0.137502	0.094477	0.0237542	1.757012	1.034778	0.431796	0.289132	0.00519531	0.273877
30324	-1869.209	-2060.729	191.5192	2.043036	0.716701	0.11596	0.132837	0.0345021	1.920004	0.9546425	0.440844	0.415052	0.00371441	0.140389
30330	-1871.576	-2062.933	191.357	2.24869	0.745042	0.122679	0.0701894	0.0620891	1.911481	0.9773262	0.250833	0.564877	0.0324977	0.151792
30336	-1880.957	-2072.911	191.9543	1.545615	0.797513	0.0715843	0.0715065	0.0593965	1.953266	0.8739156	0.561366	0.211248	0.0217455	0.205641
30342	-1880.037	-2072.065	192.0276	1.390111	0.770521	0.0346763	0.137417	0.0573862	1.943423	0.9534275	0.51651	0.287198	0.00863361	0.187658
30348	-1884.509	-2076.688	192.1799	1.131363	0.823109	0.037043	0.0934507	0.0463968	1.921423	1.062147	0.268176	0.621736	0.0472362	0.0628521
30354	-1887.415	-2079.197	191.7821	1.131363	0.836341	0.0146443	0.101872	0.0471426	1.807677	1.485717	0.398847	0.479322	0.0190739	0.102758
30360	-1869.817	-2061.266	191.4497	1.538882	0.854088	0.0130564	0.0908254	0.0420307	1.690033	1.545858	0.380941	0.457803	0.0182176	0.143038
30366	-1870.712	-2062.089	191.3773	1.910469	0.866765	0.0132502	0.0773302	0.0426546	1.864967	1.229855	0.742693	0.125349	0.0512506	0.0807069
30372	-1880.206	-2072.41	192.2043	1.364136	0.60184	0.10744	0.115544	0.175177	1.852525	0.884732	0.639272	0.107894	0.183366	0.0694683
30378	-1877.902	-2069.829	191.9275	1.302208	0.827251	0.0398213	0.121453	0.0114748	1.770802	1.274662	0.174997	0.421446	0.397232	0.00632464
30384	-1880.9	-2072.117	191.2166	1.800746	0.726942	0.155586	0.0828566	0.0346149	1.604441	1.62149	0.419185	0.0244668	0.335065	0.221283
30390	-1876.365	-2067.207	190.8421	2.21686	0.63961	0.297042	0.0328919	0.0304564	1.666874	1.62149	0.580856	0.00490371	0.387139	0.0271016
30396	-1871.41	-2062.961	191.5509	1.755257	0.814855	0.0909461	0.0375252	0.0566739	1.666833	1.349484	0.436078	0.000571587	0.383571	0.179779
30402	-1872.295	-2064.2	191.9044	1.243262	0.716246	0.196278	0.0346109	0.0528647	1.584232	1.482048	0.204385	0.00246212	0.613793	0.17936
30408	-1879.766	-2071.56	191.7932	1.510789	0.565046	0.311914	0.0415499	0.0814901	1.767998	1.23487	0.491176	0.00330601	0.28099	0.224528
30414	-1883.317	-2075.265	191.9478	1.470908	0.691884	0.0390184	0.263109	0.00598875	1.861556	1.044115	0.370215	0.293016	0.211373	0.125397
30420	-1872.41	-2064.358	191.9489	1.444992	0.738001	0.0466745	0.212713	0.00261154	1.941903	0.9861615	0.316224	0.430062	0.0963768	0.157338
30426	-1879.296	-2071.077	191.781	1.525671	0.73661	0.117193	0.144423	0.00177313	2.01146	1.014561	0.330897	0.291065	0.135476	0.242562
30432	-1870.879	-2062.347	191.4675	1.575844	0.710287	0.109471	0.179117	0.00112474	1.772544	1.44702	0.339557	0.478016	0.0302916	0.152136
30438	-1868.942	-2060.802	191.8609	1.383299	0.811612	0.0922849	0.0954316	0.000671304	1.888923	1.168959	0.438145	0.0647662	0.428912	0.0681766
30444	-1877.868	-2069.231	191.363	1.4082	0.79503	0.00395551	0.198382	0.002633	1.661764	1.710836	0.479637	0.112924	0.0213682	0.386071
30450	-1887.613	-2079.399	191.7862	1.474372	0.828047	0.11921	0.0481752	0.00456824	1.946231	1.113054	0.396964	0.329881	0.226492	0.0466636
30456	-1888.807	-2080.49	191.6833	1.746874	0.807219	0.136827	0.0509499	0.00500416	1.950517	0.989808	0.373988	0.270319	0.153402	0.202291
30462	-1869.699	-2061.987	192.2871	0.9578346	0.578307	0.347239	0.0603509	0.0141037	2.034918	1.014516	0.476329	0.347721	0.0253708	0.150579
30468	-1874.008	-2066.127	192.1192	1.287743	0.667921	0.148364	0.0914105	0.0923039	2.179189	0.6244604	0.262452	0.553924	0.0354252	0.1482
30474	-1880.218	-2072.2	191.9817	1.287743	0.752985	0.115997	0.08783	0.043188	2.309831	0.6408897	0.409673	0.402542	0.0368845	0.150901
30480	-1866.571	-2058.066	191.4956	1.703135	0.788144	0.037015	0.11191	0.0629311	2.470237	0.4929916	0.377923	0.371345	0.122697	0.128035
30486	-1871.827	-2062.846	191.0184	2.34073	0.729386	0.116953	0.0751578	0.0785041	2.466211	0.545899	0.474809	0.263506	0.224331	0.0373541
30492	-1869.431	-2061.188	191.7573	1.547743	0.831339	0.0431988	0.0646514	0.0608111	2.277191	0.6950166	0.53404	0.154385	0.267099	0.0444756
30498	-1872.92	-2065.008	192.0876	1.398232	0.808013	0.0820456	0.0508363	0.0591048	1.962465	0.8569099	0.627319	0.163883	0.190276	0.0185218
30504	-1880.01	-2071.743	191.7329	1.758689	0.843402	0.0773518	0.0623991	0.0168474	2.079057	0.7712765	0.485304	0.339309	0.0341979	0.141189
30510	-1864.181	-2056.416	192.2344	1.28181	0.728507	0.0966043	0.155692	0.0191963	1.987008	0.7712765	0.57271	0.254451	0.0175709	0.155268
30516	-1873.333	-2065.118	191.7847	1.49714	0.746733	0.0764177	0.159587	0.0172624	2.199033	0.8320716	0.479408	0.375911	0.0147084	0.129972
30522	-1874.603	-2066.441	191.8378	1.49714	0.733424	0.0800969	0.16727	0.0192083	2.02203	0.9714182	0.19921	0.50225	0.0337218	0.264818
30528	-1872.565	-2064.525	191.9604	1.333936	0.660827	0.171152	0.150713	0.017307	2.043776	0.9714182	0.307871	0.370622	0.0626611	0.258847
30534	-1873.636	-2065.222	191.5866	1.592935	0.784344	0.0231093	0.173753	0.0187935	1.743617	1.365898	0.667062	0.0708191	0.179234	0.0828845
30540	-1877.92	-2069.181	191.2611	1.775224	0.776522	0.0308807	0.184548	0.00804953	1.919933	1.365898	0.659105	0.248369	0.0487513	0.0437751
30546	-1879.031	-2071.115	192.0837	0.7707485	0.722038	0.141663	0.127873	0.00842586	1.77408	1.557782	0.526827	0.124589	0.280434	0.06815
30552	-1883.276	-2074.921	191.6449	1.113582	0.660167	0.230385	0.0984267	0.0110216	1.62566	1.730049	0.421603	0.0746966	0.362559	0.141141
30558	-1873.578	-2065.351	191.7733	0.9973491	0.679672	0.237192	0.0717893	0.0113473	1.597196	1.740244	0.553201	0.0935647	0.176441	0.176793
30564	-1888.152	-2079.66	191.5074	1.373725	0.545239	0.417331	0.0283275	0.00910288	1.52698	1.725724	0.603378	0.0253401	0.319787	0.0514949
30570	-1892.353	-2083.744	191.3917	0.908996	0.536904	0.314346	0.148282	0.000468175	1.478612	2.137953	0.477791	0.171815	0.33698	0.0134141
30576	-1888.46	-2079.039	190.5795	1.481593	0.673074	0.299721	0.0259677	0.0012369	1.539665	2.273705	0.396521	0.14259	0.279661	0.181228
30582	-1891.758	-2084.021	192.2636	0.986006	0.748266	0.190963	0.035543	0.0252286	1.757928	1.258267	0.641719	0.060602	0.183661	0.114018
30588	-1881.327	-2072.549	191.222	2.142289	0.679654	0.173452	0.0892238	0.0576702	1.772358	1.291907	0.635101	0.059977	0.19208	0.112842
30594	-1891.504	-2083.014	191.5095	0.9880882	0.646569	0.314223	0.0380277	0.00117962	1.188809	2.197611	0.564566	0.157053	0.114705	0.163675
30600	-1877.585	-2068.339	190.7546	1.299745	0.781735	0.165453	0.0513857	0.00142622	1.330787	2.398247	0.649459	0.13209	0.0301636	0.188287
30606	-1893.263	-2084.794	191.5314	1.299745	0.759363	0.151275	0.0880582	0.001304	1.534779	1.75041	0.581693	0.138876	0.123966	0.155464
30612	-1882.671	-2074.363	191.6916	1.112672	0.759363	0.151275	0.0880582	0.001304	1.49068	1.79232	0.56938	0.224904	0.053543	0.152173
30618	-1876.935	-2068.396	191.4605	1.213201	0.783676	0.163543	0.0508828	0.00189766	1.611921	1.801933	0.46731	0.329617	0.0431119	0.159961
30624	-1877.647	-2069.056	191.4084	1.576069	0.776436	0.0833485	0.135031	0.00518402	1.715857	1.533977	0.501844	0.227819	0.171074	0.0992631
30630	-1873.905	-2065.44	191.5347	1.012607	0.622973	0.227587	0.143915	0.00552509	1.648174	1.859541	0.327837	0.0305767	0.291738	0.349848
30636	-1887.997	-2079.312	191.3142	1.408861	0.726138	0.165092	0.104397	0.00437256	1.685737	1.727945	0.275698	0.435068	0.0556216	0.233612
30642	-1874.251	-2066.179	191.928	0.8333677	0.699628	0.19088	0.0959781	0.013514	1.543982	1.786352	0.110512	0.700031	0.0222956	0.167162
30648	-1883.009	-2074.338	191.329	0.9477609	0.630314	0.231255	0.114254	0.0241767	1.520427	2.125761	0.258363	0.583671	0.0185896	0.139376
30654	-1890.551	-2081.426	190.8747	2.706476	0.698218	0.162622	0.0340296	0.10513	2.340419	0.63561	0.253508	0.444978	0.144063	0.157451
30660	-1881.974	-2072.993	191.0199	1.241498	0.680319	0.135699	0.151079	0.032903	1.404352	2.21631	0.0825684	0.500234	0.229304	0.187893
30666	-1878.626	-2070.106	191.4792	0.675051	0.675318	0.134702	0.149968	0.0400121	1.384903	2.300055	0.444298	0.361598	0.135774	0.05833
30672	-1886.34	-2077.306	190.9661	1.008471	0.599016	0.20086	0.160129	0.0399959	1.35171	2.427427	0.409052	0.332913	0.204332	0.0537027
30678	-1883.331	-2075.32	191.9894	0.8089437	0.497071	0.449933	0.0448089	0.00818731	1.558795	1.751006	0.163333	0.54046	0.22984	0.0663676
30684	-1887.45	-2079.403	191.9532	1.339048	0.766866	0.11857	0.0619946	0.0525696	1.847195	1.159545	0.340501	0.268791	0.148331	0.242377
30690	-1885.508	-2077.247	191.7393	1.194863	0.724437	0.238559	0.00505566	0.0319492	1.665453	1.578074	0.450068	0.314946	0.139399	0.0955879
30696	-1887.161	-2079.119	191.9585	1.155754	0.828974	0.0716925	0.0541151	0.0452182	1.770195	1.360551	0.504647	0.316714	0.0848314	0.0938076
30702	-1889.947	-2081.225	191.2786	1.952581	0.684023	0.217623	0.0564566	0.0418975	1.698398	1.417353	0.220481	0.478361	0.192889	0.108269
30708	-1889.141	-2080.61	191.4683	1.453802	0.72192	0.0809149	0.119828	0.077337	1.533436	1.698784	0.408527	0.384247	0.138979	0.0682472
30714	-1879.613	-2070.93	191.3166	1.549265	0.757648	0.0529087	0.163285	0.0261587	1.710373	1.62183	0.334971	0.528506	0.100201	0.0363221
30720	-1888.434	-2080.019	191.5847	1.593546	0.673279	0.0407457	0.138662	0.147314	1.751979	1.360331	0.187505	0.214165	0.550781	0.0475483
30726	-1895.046	-2087.266	192.2197	1.144099	0.678088	0.0936214	0.139652	0.0886382	1.805597	1.120981	0.0542173	0.315412	0.541109	0.0892614
30732	-1873.391	-2065.453	192.0624	1.325504	0.735646	0.153871	0.0771152	0.033368	1.835158	1.08288	0.410245	0.321697	0.092806	0.175251
30738	-1876.805	-2068.616	191.8108	1.679707	0.880709	0.0410108	0.0183621	0.059918	1.859708	1.007704	0.599749	0.156718	0.0398162	0.203717
30744	-1879.63	-2071.263	191.6328	1.812676	0.904068	0.0439501	0.0111862	0.0407961	1.843168	1.091403	0.511551	0.217142	0.0984658	0.172841
30750	-1884.942	-2076.488	191.5464	1.812676	0.75539	0.128191	0.0156096	0.10081	2.008152	1.016642	0.499226	0.23274	0.0361212	0.231913
30756	-1887.508	-2079.209	191.7007	1.678889	0.778976	0.132194	0.016097	0.0727336	1.937008	1.040354	0.440297	0.323307	0.0318575	0.204538
30762	-1884.03	-2076.159	192.129	1.510106	0.641523	0.246589	0.0212588	0.0906292	1.836895	0.8403162	0.379347	0.208658	0.148735	0.263261
30768	-1869.517	-2061.654	192.137	1.08334	0.681743	0.262049	0.0225916	0.0336166	1.966449	1.10343	0.372051	0.343109	0.0456517	0.239188
30774	-1867.959	-2059.99	192.031	1.29974	0.779462	0.127399	0.0209815	0.0721577	2.136081	0.8221121	0.430313	0.335927	0.0446961	0.189064
