Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
59790	-1863.875	-2055.435	191.5598	1.363599	0.725533	0.236572	0.0229378	0.0149571	1.656678	1.602058	0.224863	0.394489	0.269783	0.110865
59796	-1864.402	-2055.668	191.2657	1.522014	0.737315	0.182399	0.0492781	0.0310083	1.770725	1.631775	0.0950428	0.386296	0.359921	0.158741
59802	-1870.215	-2062.059	191.8442	1.165987	0.756628	0.189587	0.044144	0.0096407	1.594835	1.573044	0.329334	0.235467	0.352816	0.082383
59808	-1867.233	-2058.249	191.0161	1.691269	0.764061	0.0990054	0.119015	0.0179184	1.583541	1.839226	0.36494	0.15281	0.390961	0.0912899
59814	-1873.532	-2064.522	190.9901	1.691269	0.776289	0.0786594	0.129371	0.0156805	1.609557	1.839226	0.427274	0.115581	0.378266	0.0788787
59820	-1874.447	-2065.295	190.8478	1.411378	0.752826	0.147487	0.0885759	0.0111118	1.3809	2.242881	0.271245	0.17038	0.412247	0.146128
59826	-1876.967	-2067.383	190.4156	1.016002	0.750281	0.146988	0.0882765	0.0144548	1.308623	2.790096	0.150543	0.717191	0.0193323	0.112934
59832	-1873.967	-2065.242	191.2752	0.9452425	0.601559	0.254479	0.135995	0.0079676	1.403353	2.238285	0.4112	0.227524	0.052805	0.308472
59838	-1864.996	-2055.704	190.7085	1.353772	0.67249	0.269378	0.049698	0.0084341	1.40364	2.350234	0.491853	0.291721	0.0121994	0.204227
59844	-1865.42	-2057.347	191.9275	1.090792	0.598802	0.3517	0.0423164	0.00718138	1.544515	1.601915	0.305512	0.485279	0.0117926	0.197416
59850	-1853.47	-2045.614	192.1441	1.048918	0.583321	0.354	0.030158	0.0325215	1.847035	1.231276	0.228209	0.595239	0.0290875	0.147464
59856	-1881.719	-2073.77	192.0512	0.93453	0.461307	0.410469	0.0340751	0.0941495	1.673531	1.530623	0.286954	0.447325	0.0802975	0.185424
59862	-1876.336	-2067.533	191.1973	1.051255	0.715855	0.220851	0.0126377	0.0506567	1.486821	2.166101	0.153263	0.671809	0.0655683	0.10936
59868	-1879.845	-2070.952	191.1071	1.048758	0.682805	0.216836	0.0520415	0.0483179	1.186879	2.417265	0.313176	0.315436	0.133981	0.237407
59874	-1875.534	-2065.45	189.9163	1.331345	0.815201	0.076934	0.0621324	0.0457328	1.431835	2.836373	0.315704	0.317982	0.124008	0.242306
59880	-1886.048	-2076.144	190.0957	1.214439	0.704058	0.154412	0.0517929	0.0897373	1.163226	2.955553	0.347759	0.369496	0.0653835	0.217362
59886	-1882.161	-2072.055	189.8943	1.368916	0.690686	0.150518	0.0200174	0.138778	1.236532	2.947313	0.343428	0.423052	0.0378204	0.1957
59892	-1873.537	-2063.013	189.4762	1.805939	0.577845	0.303791	0.016747	0.101617	1.286674	2.947313	0.553294	0.237449	0.122674	0.0865834
59898	-1872.895	-2061.999	189.1039	1.801362	0.790336	0.161545	0.0143799	0.0337391	1.173136	3.239272	0.447953	0.217894	0.216162	0.117991
59904	-1867.572	-2056.231	188.6588	2.352552	0.825303	0.0885761	0.0275576	0.0585631	1.211618	3.239272	0.523674	0.216163	0.0161213	0.244042
59910	-1876.463	-2066.194	189.7307	1.635055	0.790922	0.0739652	0.0378821	0.0972303	1.225051	2.914498	0.570904	0.266867	0.0182891	0.143939
59916	-1880.511	-2069.908	189.3967	2.514241	0.826315	0.032527	0.0395773	0.101581	1.404469	2.611572	0.461386	0.353176	0.0783406	0.107097
59922	-1874.789	-2065.838	191.0489	1.680441	0.749425	0.090658	0.0541376	0.105779	1.521375	1.865425	0.397475	0.21677	0.319191	0.0665636
59928	-1881.362	-2072.079	190.7171	1.810688	0.860323	0.038666	0.0215395	0.0794713	1.339825	2.13789	0.626854	0.146386	0.2188	0.00796016
59934	-1883.405	-2073.027	189.6218	2.084852	0.811699	0.0372301	0.0745506	0.0765201	1.35205	2.689846	0.324447	0.135106	0.536808	0.00363906
59940	-1875.788	-2066.125	190.3371	1.585229	0.809926	0.0359325	0.128641	0.0255011	1.426885	2.442919	0.205774	0.387858	0.31526	0.0911072
59946	-1861.66	-2052.169	190.5087	1.421141	0.85789	0.0349655	0.0956411	0.0115036	1.324911	2.487918	0.29637	0.27225	0.376503	0.0548775
59952	-1876.515	-2067.097	190.5817	1.421141	0.778743	0.139281	0.0715339	0.0104423	1.539554	2.306198	0.161692	0.47743	0.351421	0.00945689
59958	-1887.045	-2078.875	191.8296	1.188182	0.740685	0.104535	0.10197	0.0528108	1.877502	1.353214	0.190563	0.384123	0.414168	0.0111455
59964	-1877.156	-2069.246	192.0903	1.239816	0.801094	0.0779602	0.0760476	0.0448979	1.832018	1.13222	0.664275	0.125998	0.196847	0.0128795
59970	-1874.794	-2066.194	191.3994	1.83614	0.800511	0.164044	0.0196645	0.0157804	1.870527	1.255006	0.196398	0.282537	0.498892	0.0221723
59976	-1866.977	-2059.199	192.2214	1.004306	0.56004	0.370028	0.0483336	0.0215986	1.785678	1.255006	0.316612	0.416263	0.166473	0.100652
59982	-1861.891	-2054.07	192.1792	1.155173	0.562034	0.354071	0.038904	0.0449909	1.867445	1.091893	0.514043	0.198427	0.124113	0.163417
59988	-1858.632	-2050.402	191.7698	1.155173	0.565533	0.356276	0.0329201	0.045271	1.560779	1.65907	0.416223	0.288994	0.144979	0.149804
59994	-1877.796	-2068.927	191.1306	1.038154	0.627747	0.261739	0.0373834	0.0731308	1.588004	2.152083	0.596363	0.0627706	0.219063	0.121803
60000	-1877.413	-2068.385	190.9727	1.88717	0.771684	0.182718	0.0186673	0.0269306	1.763024	1.634246	0.30971	0.298793	0.212358	0.179139
60006	-1874.941	-2066.699	191.7584	1.332151	0.675767	0.297882	0.0193801	0.00697174	1.730934	1.419257	0.503785	0.223563	0.129694	0.142957
60012	-1875.183	-2067.335	192.1516	0.9965775	0.65013	0.286581	0.0188236	0.0444651	1.657683	1.419257	0.404387	0.341575	0.15121	0.102827
60018	-1868.761	-2061.114	192.3539	0.9733522	0.54113	0.357314	0.0645457	0.0370101	1.720098	1.22499	0.289059	0.471659	0.167404	0.0718789
60024	-1875.9	-2067.928	192.0283	1.344648	0.495889	0.357658	0.118068	0.0283856	1.917783	1.020116	0.24698	0.523347	0.207831	0.0218429
60030	-1861.572	-2054.094	192.5222	0.9544968	0.604482	0.26392	0.0871235	0.044474	1.948666	0.8580876	0.227448	0.609385	0.143322	0.0198453
60036	-1865.984	-2058.484	192.4997	0.9529433	0.596782	0.207902	0.182045	0.0132717	1.943796	0.8918137	0.283101	0.289934	0.313666	0.1133
60042	-1869.194	-2061.277	192.083	1.393482	0.651169	0.135715	0.198635	0.0144812	2.003074	0.8175401	0.455718	0.039166	0.301652	0.203464
60048	-1875.779	-2067.75	191.9716	1.393482	0.748592	0.138349	0.0304541	0.0826044	2.114461	0.8175401	0.535018	0.00755817	0.420911	0.0365128
60054	-1867.106	-2058.498	191.3917	2.272022	0.597924	0.129774	0.184321	0.0879809	1.778262	1.058001	0.60568	0.0149376	0.37363	0.00575158
60060	-1874.132	-2065.177	191.0451	2.544341	0.637117	0.138281	0.196402	0.0282002	1.895901	1.098881	0.198511	0.0303619	0.759437	0.0116906
60066	-1872.241	-2063.719	191.4787	1.969454	0.674667	0.152466	0.123086	0.0497811	1.906243	1.063233	0.345979	0.130031	0.495674	0.0283162
60072	-1872.233	-2063.654	191.4213	1.969454	0.613054	0.340258	0.0269783	0.0197093	1.818828	1.19334	0.509811	0.0875334	0.378288	0.0243673
60078	-1877.211	-2068.957	191.7452	1.32994	0.586622	0.386642	0.00605655	0.0206794	1.83251	1.351644	0.378654	0.251964	0.265832	0.103551
60084	-1871.091	-2063.128	192.0372	1.127049	0.553166	0.420289	0.00406578	0.022479	1.623497	1.434961	0.450858	0.196691	0.313674	0.038776
60090	-1883.767	-2076.847	193.0796	0.2239042	0.19142	0.616362	0.0497777	0.14244	1.949666	0.9488274	0.443784	0.283837	0.146152	0.126227
60096	-1877.748	-2070.83	193.0825	0.2885243	0.569397	0.298285	0.0227035	0.109614	1.851179	1.04299	0.577789	0.270694	0.0387203	0.112797
60102	-1880.194	-2073.223	193.0294	0.2975731	0.558281	0.340796	0.0306595	0.070264	1.984287	0.9595693	0.281278	0.401407	0.130256	0.18706
60108	-1877.223	-2070.168	192.9451	0.313785	0.329309	0.609972	0.0385218	0.0221973	2.061091	0.9595693	0.0379	0.680033	0.0957297	0.186337
60114	-1884.602	-2077.722	193.12	0.2435915	0.54075	0.307919	0.0194461	0.131885	1.919861	0.9423435	0.027531	0.493985	0.103898	0.374586
60120	-1886.41	-2077.368	190.9586	2.649477	0.676634	0.11829	0.15044	0.0546359	1.926576	1.087212	0.657417	0.0176869	0.0624606	0.262436
60126	-1884.421	-2075.318	190.8973	2.90936	0.739795	0.129332	0.117785	0.0130883	2.110094	0.7762715	0.736748	0.0132001	0.00753377	0.242518
60132	-1889.628	-2081.151	191.5229	1.741549	0.763334	0.0981793	0.121533	0.0169543	2.349746	0.6976655	0.440055	0.00432235	0.355014	0.200608
60138	-1869.667	-2061.998	192.3305	1.104025	0.688345	0.233548	0.021802	0.0563051	2.054196	0.777973	0.302609	0.0625047	0.396972	0.237915
60144	-1874.884	-2067.365	192.4807	0.9231405	0.697326	0.238902	0.00421789	0.0595541	2.161002	0.6487744	0.330725	0.11416	0.318019	0.237096
60150	-1879.73	-2071.841	192.1113	1.18919	0.727948	0.0307265	0.187778	0.0535477	2.301929	0.5445942	0.554998	0.0307462	0.284986	0.129271
60156	-1888.268	-2079.765	191.4964	1.8249	0.834661	0.0206224	0.111243	0.0334736	2.372134	0.499958	0.54715	0.0174107	0.29291	0.142529
60162	-1892.806	-2084.45	191.6441	1.672338	0.64128	0.222148	0.0758646	0.0607065	2.345514	0.527505	0.484653	0.0175251	0.354355	0.143466
60168	-1892.832	-2084.499	191.6675	1.593668	0.759257	0.124029	0.0971975	0.019517	2.375489	0.5864003	0.413037	0.0681991	0.302701	0.216063
60174	-1904.132	-2096.892	192.7596	0.2443522	0.564515	0.162554	0.00411174	0.268819	2.518683	0.4247528	0.233802	0.373045	0.250028	0.143125
60180	-1888.262	-2081.199	192.9374	0.2443522	0.717704	0.206665	0.0260126	0.0496182	2.349976	0.542959	0.143347	0.355125	0.0531565	0.448371
60186	-1896.753	-2089.816	193.0632	0.2443522	0.68183	0.198431	0.0143925	0.105347	2.181978	0.6667478	0.43777	0.427035	0.0435378	0.0916576
60192	-1888.52	-2080.654	192.1342	1.03841	0.62162	0.267665	0.0637365	0.0469786	2.424646	0.5464217	0.227261	0.705096	0.0181606	0.0494828
60198	-1886.696	-2078.886	192.1904	1.160359	0.714645	0.170291	0.0851752	0.0298883	2.194415	0.6929264	0.295542	0.368077	0.27203	0.0643501
60204	-1891.638	-2084.677	193.039	0.2376189	0.692409	0.158855	0.0200492	0.128686	2.067627	0.8667654	0.25831	0.45582	0.180279	0.105591
60210	-1883.219	-2075.052	191.8328	1.306326	0.821397	0.0376509	0.0964997	0.0444526	2.473722	0.5278343	0.323046	0.35042	0.261583	0.0649509
60216	-1885.59	-2077.517	191.9269	1.044138	0.662704	0.0264763	0.26384	0.0469792	2.598648	0.3844074	0.393693	0.365259	0.182412	0.058636
60222	-1903.223	-2094.507	191.2835	1.910698	0.887647	0.0164457	0.0667267	0.029181	2.518149	0.4914728	0.369658	0.299991	0.275294	0.0550564
60228	-1899.727	-2091.254	191.5274	1.606437	0.77144	0.145208	0.0579911	0.0253607	2.518149	0.4914728	0.385223	0.285629	0.120527	0.208621
60234	-1876.979	-2070.025	193.0461	0.2561981	0.69302	0.182846	0.0339005	0.0902331	2.149347	0.7515795	0.00170489	0.401666	0.184605	0.412025
60240	-1884.206	-2077.192	192.9866	0.2309619	0.524345	0.283314	0.0525277	0.139813	2.224997	0.7226611	0.00424371	0.350042	0.229134	0.41658
60246	-1880.369	-2073.526	193.157	0.225282	0.702409	0.172772	0.0340876	0.0907311	2.109584	0.6074968	0.00151417	0.53317	0.412267	0.0530485
60252	-1880.55	-2073.559	193.0092	0.225282	0.568388	0.316113	0.0290414	0.0864576	2.257315	0.6074968	0.000538717	0.765769	0.22734	0.00635218
60258	-1882.066	-2075.107	193.0404	0.2699394	0.50438	0.324164	0.029781	0.141675	2.218104	0.6348586	0.00111707	0.502405	0.471404	0.0250738
60264	-1888.855	-2081.98	193.125	0.1813845	0.448491	0.290972	0.033308	0.227228	1.94842	0.8616006	0.00124203	0.45213	0.239352	0.307275
60270	-1896.744	-2089.971	193.2267	0.2000412	0.434288	0.25202	0.0128301	0.300862	1.779565	0.9581821	0.000782832	0.36969	0.435856	0.193671
60276	-1891.673	-2084.652	192.9784	0.2096219	0.392212	0.418226	0.0145228	0.175039	1.802961	1.176914	0.000782832	0.36969	0.435856	0.193671
60282	-1893.561	-2086.435	192.874	0.3356986	0.495412	0.454884	0.0415321	0.008172	2.353249	0.6413459	0.212031	0.396858	0.0503182	0.340793
60288	-1882.597	-2075.639	193.0422	0.2819733	0.572464	0.372518	0.0340814	0.0209362	2.212594	0.6366906	0.212031	0.396858	0.0503182	0.340793
60294	-1881.569	-2074.709	193.1407	0.2644815	0.12422	0.654407	0.00777307	0.213601	1.78417	1.056999	0.000944657	0.632154	0.157135	0.209767
60300	-1873.273	-2066.416	193.1434	0.2541586	0.386373	0.414099	0.065352	0.134177	1.878668	0.9615262	0.00163242	0.525188	0.271537	0.201642
60306	-1878.58	-2071.493	192.9133	0.2541586	0.411086	0.340124	0.0269926	0.221797	1.710365	1.318593	0.0157759	0.386294	0.12759	0.47034
60312	-1880.001	-2073.171	193.1697	0.2293538	0.433416	0.311422	0.0532506	0.201912	1.726332	1.082016	0.0611854	0.565248	0.281531	0.0920355
60318	-1889.91	-2082.9	192.9903	0.2293538	0.0994718	0.782286	0.104073	0.0141695	1.948097	1.042051	0.0497662	0.459754	0.408015	0.0824648
60324	-1908.653	-2101.65	192.9968	0.2455561	0.135918	0.587291	0.0781315	0.198659	1.841744	1.136996	0.0471816	0.486985	0.432181	0.0336524
60330	-1896.403	-2089.271	192.8683	0.2640023	0.114929	0.60291	0.0317858	0.250375	1.638169	1.410514	0.065056	0.718987	0.198445	0.0175126
60336	-1902.026	-2095.084	193.0582	0.2720609	0.419225	0.463874	0.0183517	0.098549	1.776688	1.138411	0.271928	0.438516	0.273404	0.0161518
60342	-1891.864	-2084.649	192.7856	0.2720609	0.578085	0.388383	0.0122404	0.0212915	1.688229	1.434585	0.172976	0.429534	0.173886	0.223604
60348	-1892.64	-2085.57	192.9295	0.2720609	0.118016	0.743413	0.0234297	0.115141	1.688229	1.321587	0.535525	0.24389	0.096497	0.124088
60354	-1882.39	-2075.259	192.8694	0.2803149	0.658158	0.258228	0.0201462	0.0634682	1.746317	1.321587	0.356807	0.36698	0.140962	0.135251
60360	-1882.866	-2075.608	192.7421	0.2803149	0.531258	0.403817	0.0159602	0.048965	1.81426	1.368889	0.0977537	0.520787	0.189522	0.191937
60366	-1886.314	-2078.61	192.296	0.7445401	0.536469	0.32891	0.0947382	0.0398822	1.685446	1.486303	0.177131	0.518656	0.142755	0.161458
60372	-1882.236	-2073.822	191.5861	1.358805	0.763506	0.159657	0.0540658	0.0227707	1.896198	1.406067	0.177131	0.518656	0.142755	0.161458
60378	-1879.883	-2071.968	192.0855	1.097472	0.858469	0.0421504	0.0643346	0.0350456	1.685029	1.371848	0.378648	0.246284	0.2013	0.173768
60384	-1890	-2082.132	192.1314	1.091713	0.807416	0.0219012	0.13115	0.0395331	1.644817	1.371848	0.43953	0.0641334	0.312389	0.183947
60390	-1891.73	-2083.767	192.0374	1.215845	0.724296	0.0565606	0.146696	0.0724474	2.354437	0.5036394	0.390977	0.163683	0.314115	0.131226
60396	-1893.501	-2085.362	191.8616	1.318835	0.740128	0.065347	0.149903	0.0446227	2.434491	0.516691	0.427834	0.0652267	0.436599	0.0703402
60402	-1880.674	-2072.121	191.4467	0.9985061	0.76681	0.0121571	0.194971	0.0260624	1.302495	2.157826	0.538069	0.0267251	0.284856	0.15035
60408	-1889.096	-2079.172	190.0761	1.223575	0.760561	0.0223235	0.193382	0.023734	1.14144	2.975233	0.392202	0.247691	0.163642	0.196464
60414	-1879.508	-2070.286	190.7784	1.010291	0.79049	0.0115336	0.176335	0.0216418	1.34299	2.549213	0.544419	0.231987	0.153267	0.0703272
60420	-1871.779	-2062.732	190.9527	1.437847	0.815197	0.00915092	0.0909369	0.0847149	1.410916	2.140368	0.439617	0.114542	0.287978	0.157863
60426	-1876.128	-2067.331	191.2029	1.68843	0.808899	0.0106983	0.140578	0.0398246	1.459804	1.79733	0.584768	0.225068	0.069986	0.120178
60432	-1885.778	-2076.546	190.7681	2.141728	0.862183	0.010771	0.099321	0.0277247	1.514555	1.819104	0.676871	0.177793	0.0552858	0.0900502
60438	-1877.157	-2067.449	190.2921	1.561082	0.779409	0.00963613	0.178814	0.0321407	1.327364	2.546054	0.394164	0.451965	0.0797475	0.0741232
60444	-1875.932	-2067.217	191.2846	1.465125	0.810454	0.0327043	0.131055	0.0257868	1.322343	1.963646	0.530372	0.322508	0.0762487	0.0708711
60450	-1876.911	-2067.878	190.9663	1.62768	0.827833	0.0571955	0.079055	0.0359165	1.507654	1.960076	0.392715	0.211536	0.0559571	0.339791
60456	-1871.769	-2063.715	191.9466	1.165247	0.845688	0.0638508	0.0807601	0.00970119	1.62044	1.478381	0.313474	0.272086	0.0763236	0.338116
60462	-1882.814	-2073.789	190.9751	0.9517092	0.640275	0.148846	0.188264	0.022615	1.334893	2.468178	0.337817	0.290957	0.21394	0.157286
60468	-1889.325	-2080.944	191.619	1.140814	0.498861	0.311572	0.146683	0.0428828	1.483302	1.828815	0.541259	0.189539	0.102718	0.166484
60474	-1896.369	-2087.093	190.7242	1.416808	0.629703	0.131011	0.185156	0.0541301	1.440235	2.281063	0.448872	0.290226	0.0176223	0.243281
60480	-1884.364	-2076.201	191.8371	1.294749	0.69419	0.040482	0.227901	0.0374271	1.656595	1.442046	0.0677963	0.858688	0.0572158	0.0162997
60486	-1890.146	-2082.146	191.9995	1.096936	0.741326	0.149	0.0865063	0.0231677	1.522886	1.560679	0.265868	0.231495	0.323955	0.178682
60492	-1884.543	-2076.476	191.9325	1.237599	0.608662	0.261125	0.0952816	0.0349311	1.592773	1.458298	0.314873	0.427001	0.113294	0.144832
60498	-1874.659	-2065.663	191.0047	2.378253	0.757287	0.141534	0.066687	0.0344921	1.649101	1.429916	0.504706	0.138495	0.20281	0.15399
60504	-1885.018	-2076.883	191.865	1.369348	0.699618	0.219071	0.0279232	0.053388	1.988637	1.086925	0.429936	0.417267	0.0779285	0.0748688
60510	-1873.212	-2064.871	191.6594	1.412513	0.529112	0.348163	0.0396836	0.0830409	1.805187	1.382473	0.164409	0.55563	0.142784	0.137178
60516	-1882.811	-2074.945	192.1347	0.8780304	0.490155	0.412971	0.0592458	0.0376282	1.792894	1.420964	0.274299	0.345989	0.116305	0.263407
60522	-1875.919	-2067.997	192.0779	0.8780304	0.630305	0.281209	0.0217445	0.0667419	1.84966	1.420964	0.274593	0.483729	0.11643	0.125249
60528	-1882.08	-2073.81	191.7305	1.718017	0.836242	0.0602347	0.0851244	0.0183991	1.631069	1.257161	0.451782	0.254188	0.199662	0.0943676
60534	-1879.743	-2071.172	191.43	1.991565	0.835963	0.0903812	0.0548219	0.0188341	1.717972	1.257161	0.0977208	0.744824	0.0697925	0.0876627
60540	-1875.316	-2067.015	191.6995	1.740055	0.857908	0.0440281	0.0368735	0.0611899	1.945442	0.9841137	0.382247	0.516809	0.0401181	0.0608263
60546	-1897.108	-2088.889	191.7807	1.740055	0.807129	0.0619422	0.0220621	0.108867	1.924175	0.9210595	0.282437	0.249572	0.207461	0.260529
60552	-1897.168	-2088.826	191.6574	1.604112	0.800738	0.0693696	0.0218874	0.108005	2.150512	0.9302839	0.413636	0.178027	0.0734098	0.334928
60558	-1885.315	-2076.652	191.3376	1.962805	0.788588	0.111753	0.00229952	0.0973589	1.903297	1.197032	0.517414	0.222693	0.172114	0.0877794
60564	-1883.442	-2075.39	191.9481	1.283093	0.730326	0.253398	0.000526089	0.0157497	2.105215	0.9686544	0.509778	0.0466392	0.357099	0.0864839
60570	-1867.563	-2059.64	192.0776	1.259222	0.714061	0.247135	0.00304985	0.0357534	2.122582	0.8274912	0.388446	0.257219	0.284005	0.0703296
60576	-1869.482	-2061.296	191.8134	1.676709	0.748498	0.215847	0.00232503	0.0333302	2.104585	0.7103183	0.468673	0.193269	0.262351	0.0757074
60582	-1876.024	-2067.665	191.6411	1.825198	0.749691	0.0326597	0.146317	0.0713325	2.195691	0.6361456	0.27676	0.368836	0.11	0.244404
60588	-1870.059	-2061.507	191.4482	2.061856	0.763748	0.0332721	0.14906	0.0539191	2.23255	0.5619444	0.507036	0.112341	0.0621388	0.318484
60594	-1885.874	-2077.356	191.4813	1.897289	0.843412	0.0219357	0.0991046	0.035548	2.140845	0.874532	0.62112	0.162779	0.0560265	0.160074
60600	-1880.973	-2072.67	191.6975	1.880215	0.856164	0.015526	0.100603	0.0277071	1.97445	0.830216	0.473852	0.271167	0.0352988	0.219682
60606	-1886.642	-2078.053	191.4108	2.04493	0.698375	0.0261297	0.228865	0.0466301	1.898635	1.080961	0.502443	0.197108	0.0445529	0.255896
60612	-1904.021	-2095.965	191.9445	0.7772574	0.531449	0.37776	0.0247688	0.0660228	2.722996	0.2662743	0.18295	0.392634	0.355103	0.069312
60618	-1900.966	-2093.034	192.0677	0.7430716	0.509086	0.422322	0.0126363	0.0559557	2.722996	0.3300686	0.0575053	0.663471	0.257237	0.0217863
60624	-1899.008	-2091.333	192.3246	0.3371415	0.482503	0.453185	0.0251517	0.0391601	2.761928	0.2601862	0.357833	0.395919	0.209463	0.0367849
60630	-1885.026	-2077.354	192.3278	0.3381071	0.595957	0.309023	0.046652	0.048368	2.761928	0.2622775	0.0481774	0.80431	0.130872	0.0166412
60636	-1880.116	-2072.459	192.3433	0.3656508	0.192406	0.624322	0.0942513	0.0890215	2.761928	0.2829491	0.126563	0.591523	0.256002	0.0259123
60642	-1891.831	-2084.243	192.4125	0.2515845	0.22666	0.690443	0.00450256	0.0783951	2.761928	0.2956325	0.057844	0.519138	0.407578	0.0154394
60648	-1875.256	-2067.791	192.5354	0.2515845	0.162752	0.614944	0.00748138	0.214823	2.664429	0.3155734	0.189143	0.496512	0.296102	0.0182439
60654	-1882.536	-2075.048	192.512	0.2515845	0.0924864	0.650176	0.0165962	0.240742	2.645884	0.2842269	0.325518	0.381886	0.283354	0.00924104
60660	-1881.32	-2074.192	192.8719	0.2684452	0.606007	0.323859	0.0512281	0.0189057	2.417766	0.5031739	0.105658	0.653108	0.123357	0.117876
60666	-1891.017	-2083.826	192.808	0.3826966	0.325085	0.559416	0.102204	0.0132947	2.417766	0.5289069	0.121953	0.462593	0.247461	0.167993
60672	-1884.158	-2076.916	192.7577	0.2770229	0.307331	0.473034	0.192417	0.0272178	2.510344	0.4070664	0.227361	0.463494	0.231119	0.0780255
60678	-1889.739	-2082.327	192.5888	0.3186715	0.340516	0.615736	0.0346289	0.00911935	2.631783	0.3576562	0.165204	0.508061	0.24427	0.0824651
60684	-1879.161	-2071.773	192.6119	0.3186715	0.512579	0.421418	0.0629941	0.00300814	2.588427	0.334884	0.134613	0.550985	0.159935	0.154467
60690	-1880.938	-2073.553	192.6155	0.3731066	0.50787	0.32507	0.0862071	0.080853	2.581768	0.3750456	0.0823603	0.518444	0.0760991	0.323097
60696	-1877.331	-2070.111	192.78	0.2426357	0.118148	0.642838	0.0628441	0.17617	2.47866	0.3838606	0.0873879	0.550092	0.0807445	0.281776
60702	-1874.596	-2067.509	192.9127	0.2245004	0.170589	0.669876	0.0474062	0.112129	2.367981	0.4478291	0.203225	0.365829	0.0536977	0.377248
60708	-1874.056	-2066.831	192.7752	0.2865314	0.31566	0.592558	0.0828601	0.00892157	2.459047	0.3571363	0.242662	0.275367	0.0897344	0.392236
60714	-1878.049	-2070.734	192.6848	0.3371609	0.273929	0.649573	0.0745999	0.00189804	2.523904	0.3562834	0.542491	0.308422	0.0562401	0.0928467
60720	-1873.947	-2066.605	192.6585	0.308787	0.539252	0.425402	0.0333232	0.00202275	2.549618	0.3377005	0.0558979	0.699962	0.127637	0.116503
60726	-1875.465	-2068.138	192.673	0.2576564	0.667798	0.209517	0.0161264	0.106559	2.578445	0.3723029	0.0698425	0.512059	0.236882	0.181216
60732	-1883.28	-2075.846	192.5662	0.2858965	0.536271	0.357532	0.0888061	0.0173914	2.648261	0.3347104	0.0504643	0.559988	0.28398	0.105568
60738	-1884.565	-2076.908	192.343	0.4070709	0.47507	0.397198	0.0621793	0.0655531	2.730755	0.2840874	0.563519	0.246437	0.100713	0.0893302
60744	-1879.517	-2071.709	192.1916	0.3676226	0.408012	0.531426	0.0535033	0.00705855	2.839527	0.2428494	0.778162	0.0584227	0.091982	0.071433
60750	-1884.425	-2076.674	192.249	0.3860053	0.445755	0.499123	0.0486981	0.00642461	2.792415	0.2550278	0.549034	0.104332	0.164263	0.182371
60756	-1879.198	-2071.561	192.3628	0.2931288	0.410734	0.515291	0.0561613	0.0178133	2.709299	0.2415744	0.149433	0.265978	0.203507	0.381082
60762	-1891.693	-2083.532	191.8387	0.3398818	0.41861	0.496246	0.0629299	0.0222139	3.013237	0.1732274	0.306281	0.531528	0.0774585	0.0847327
60768	-1876.409	-2068.391	191.9827	0.3186715	0.665275	0.242031	0.0685098	0.0241835	2.930747	0.1870039	0.191138	0.437134	0.0502065	0.321521
60774	-1884.378	-2076.275	191.8968	0.3186715	0.450626	0.478004	0.0613703	0.00999928	3.009249	0.1848117	0.145274	0.330425	0.362142	0.162158
60780	-1881.247	-2073.247	192.0006	0.3484936	0.458642	0.525935	0.00893525	0.00648776	2.874313	0.181085	0.151953	0.569994	0.257816	0.020237
60786	-1893.126	-2084.948	191.822	0.390528	0.458642	0.525935	0.00893525	0.00648776	3.090132	0.2024777	0.134679	0.618877	0.228507	0.0179365
60792	-1880.991	-2073.839	192.8484	0.5073553	0.499615	0.483921	0.00541542	0.0110482	1.824073	1.126175	0.273127	0.448484	0.134954	0.143435
60798	-1878.405	-2070.858	192.4528	0.3003088	0.519993	0.456834	0.00703906	0.0161335	1.630079	1.714667	0.575341	0.242242	0.0844249	0.0979922
60804	-1889.107	-2081.13	192.0237	0.2801732	0.493826	0.385112	0.116822	0.0042403	2.884334	0.1807675	0.31105	0.301234	0.338519	0.0491976
60810	-1878.49	-2070.399	191.9092	0.2477517	0.380638	0.568733	0.0391119	0.0115172	1.311466	2.297795	0.204064	0.229305	0.116183	0.450449
60816	-1869.617	-2061.501	191.8845	0.1785225	0.573513	0.382269	0.0332639	0.0109543	1.192469	2.362204	0.173862	0.176705	0.0857033	0.56373
60822	-1866.225	-2057.923	191.6981	0.2006159	0.450197	0.469076	0.0481315	0.0325948	1.193768	2.493902	0.277767	0.348188	0.078902	0.295143
60828	-1884.642	-2076.216	191.5743	0.2756328	0.18403	0.658209	0.112023	0.0457372	1.320179	2.501966	0.197615	0.372401	0.135016	0.294968
60834	-1883.91	-2075.19	191.2801	0.3392677	0.211922	0.736862	0.0358868	0.0153292	1.274079	2.694478	0.210657	0.490496	0.235412	0.0634347
60840	-1878.689	-2070.238	191.5487	0.2305767	0.0905261	0.764125	0.0681882	0.077161	1.162663	2.615914	0.0383857	0.614359	0.294859	0.0523958
60846	-1869.124	-2060.407	191.2833	0.1970164	0.045934	0.777037	0.0830349	0.0939945	1.241111	2.719369	0.0054451	0.594701	0.273675	0.126179
